id,text,parent
NPU17131,Acid base status,NPU00000
NPU17132,Acid base status,NPU00000
NPU17133,Base excess,NPU00000
NPU17134,Base excess,NPU00000
NPU17137,Carbon dioxide,NPU00000
NPU17138,Carbon dioxide,NPU00000
NPU17139,Carbon dioxide,NPU00000
NPU17140,Carbon dioxide,NPU00000
NPU17141,Carbon dioxide,NPU00000
NPU17142,Carbon dioxide,NPU00000
NPU17143,Carbon dioxide,NPU00000
NPU17144,Carbon dioxide,NPU00000
NPU17145,Hydrogen carbonate,NPU00000
NPU17146,Hydrogen carbonate,NPU00000
NPU17147,Hydrogen ion,NPU00000
NPU17148,Hydrogen ion,NPU00000
NPU17149,Hydrogen ion,NPU00000
NPU17150,Hydrogen ion,NPU00000
NPU17151,Hydrogen ion,NPU00000
NPU17152,Hydrogen ion,NPU00000
NPU17153,Hydrogen ion,NPU00000
NPU17154,Hydrogen ion,NPU00000
NPU17155,Oxygen,NPU00000
NPU17156,Oxygen,NPU00000
NPU17157,Oxygen,NPU00000
NPU17158,Oxygen,NPU00000
NPU17160,Creatininium clearance,NPU00000
NPU17169,Folates,NPU00000
NPU17172,Calcium,NPU00000
NPU17173,Mycophenolate,NPU00000
NPU17174,Brain natriuretic peptide,NPU00000
NPU17175,Brain natriuretic peptide,NPU00000
NPU17176,Brain natriuretic peptide,NPU00000
NPU17177,Brain natriuretic peptide,NPU00000
NPU17178,Leukocytes,NPU00000
NPU17179,Mucus,NPU00000
NPU17180,Atrial natriuretic peptide,NPU00000
NPU17181,Brain natriuretic peptide,NPU00000
NPU17182,Solute,NPU00000
NPU17183,Sweat tolerance,NPU00000
NPU17186,Pancreatic elastase I,NPU00000
NPU17194,Bilirubin,NPU00000
NPU17195,Amylase,NPU00000
NPU17196,Bilirubin,NPU00000
NPU17218,Amino acid,NPU00000
NPU17373,Lactate/Pyruvate,NPU00000
NPU17374,Lactate,NPU00000
NPU17375,Lactate,NPU00000
NPU17376,Lactate,NPU00000
NPU17377,Lactate,NPU00000
NPU17378,Lactate,NPU00000
NPU17379,Lactate,NPU00000
NPU17380,Lactate,NPU00000
NPU17381,Lactate,NPU00000
NPU17382,Lactate,NPU00000
NPU17383,Lactate,NPU00000
NPU17384,Lactate,NPU00000
NPU17385,Lactate,NPU00000
NPU17394,Pyruvate,NPU00000
NPU17395,Pyruvate,NPU00000
NPU17396,Pyruvate,NPU00000
NPU17397,Pyruvate,NPU00000
NPU17398,Pyruvate,NPU00000
NPU17399,Pyruvate,NPU00000
NPU17400,Pyruvate,NPU00000
NPU17401,Pyruvate,NPU00000
NPU17402,Pyruvate,NPU00000
NPU17403,Pyruvate,NPU00000
NPU17404,Pyruvate,NPU00000
NPU17406,Lactate Pyruvate tolerance,NPU00000
NPU17415,Myoglobin,NPU00000
NPU17416,Myoglobin,NPU00000
NPU17539,Chloride,NPU00000
NPU17540,Creatininium,NPU00000
NPU17541,Hydroxyindolylacetate,NPU00000
NPU17542,Magnesium,NPU00000
NPU17543,Phosphate(P; inorganic),NPU00000
NPU17544,Urate,NPU00000
NPU17545,Adrenalinium,NPU00000
NPU17547,Basophilocytes,NPU00000
NPU17548,Calcium,NPU00000
NPU17549,Calcium,NPU00000
NPU17550,Calcium,NPU00000
NPU17551,Carbamide,NPU00000
NPU17556,Chromogranin A,NPU00000
NPU17557,Chromogranin B,NPU00000
NPU17559,Creatininium,NPU00000
NPU17561,Eosinophilocytes,NPU00000
NPU17562,Eosinophilocytes,NPU00000
NPU17563,Erythrocytes,NPU00000
NPU17564,Erythrocytes,NPU00000
NPU17565,Erythrocytes,NPU00000
NPU17566,Glucose,NPU00000
NPU17568,Homovanillate,NPU00000
NPU17569,Haemoglobin,NPU00000
NPU17570,Haemoglobin,NPU00000
NPU17571,Potassium ion,NPU00000
NPU17572,Potassium ion,NPU00000
NPU17573,Potassium ion,NPU00000
NPU17574,Leukocytes,NPU00000
NPU17575,Leukocytes,NPU00000
NPU17576,Leukocytes,NPU00000
NPU17577,Leukocytes,NPU00000
NPU17578,Leukocytes,NPU00000
NPU17579,Leukocytes,NPU00000
NPU17580,Leukocyte type,NPU00000
NPU17581,Lymphocytes,NPU00000
NPU17582,Monocytes,NPU00000
NPU17583,Sodium ion,NPU00000
NPU17584,Neutrophilocytes,NPU00000
NPU17585,Noradrenalinium,NPU00000
NPU17586,Thrombocytes,NPU00000
NPU17587,Zinc,NPU00000
NPU17588,Progastrin,NPU00000
NPU17589,Sedimentation reaction,NPU00000
NPU17593,Blood fraction,NPU00000
NPU17594,Catecholamines,NPU00000
NPU17595,Catecholamine metabolite,NPU00000
NPU17596,Leukocyte type,NPU00000
NPU17597,Naked nuclei,NPU00000
NPU17598,Erythroblasts,NPU00000
NPU17599,Erythroblasts,NPU00000
NPU17600,Erythroblasts,NPU00000
NPU17601,Erythroblasts,NPU00000
NPU17602,Leukocytes,NPU00000
NPU17603,Leukocytes,NPU00000
NPU17604,Leukocytes,NPU00000
NPU17605,Lymphoblasts,NPU00000
NPU17606,Megaloblasts,NPU00000
NPU17607,Metamyelocytes,NPU00000
NPU17608,Myeloblasts,NPU00000
NPU17609,Myelocytes,NPU00000
NPU17610,Myelocytes,NPU00000
NPU17611,Myelocytes,NPU00000
NPU17612,Neutrophilocytes,NPU00000
NPU17613,Neutrophilocytes,NPU00000
NPU17614,Plasmocytes,NPU00000
NPU17615,Promyelocytes,NPU00000
NPU17616,Blast cells,NPU00000
NPU17617,Large unstained cells,NPU00000
NPU17618,Lymphocytes,NPU00000
NPU17619,Naked nuclei,NPU00000
NPU17620,Lymphocytes,NPU00000
NPU17621,Magnesium,NPU00000
NPU17622,Sodium ion,NPU00000
NPU17623,Calcium,NPU00000
NPU17624,Adrenalinium+noradrenalinium,NPU00000
NPU17625,Catecholamines,NPU00000
NPU17626,Methoxyadrenalinium+3-methoxynoradrenalinium,NPU00000
NPU17627,Vanillylmandelate,NPU00000
NPU17628,Catecholamine metabolite,NPU00000
NPU17629,Cortisol,NPU00000
NPU17630,Naked nuclei,NPU00000
NPU17670,Bactericidal permeability increasing protein antibody,NPU00000
NPU17672,Follitropin+Lutropin,NPU00000
NPU17674,Fetoprotein,NPU00000
NPU17675,M-component,NPU00000
NPU17676,M-component,NPU00000
NPU17680,Immunoglobulin A production,NPU00000
NPU17681,Immunoglobulin M production,NPU00000
NPU17684,Long QT syndrome DNA,NPU00000
NPU17685,Fetoprotein,NPU00000
NPU17692,"Phospholipid, in HDL",NPU00000
NPU17693,"Phospholipid, in LDL",NPU00000
NPU17694,"Phospholipid, in VLDL",NPU00000
NPU17695,Phospholipid,NPU00000
NPU17699,Thallium,NPU00000
NPU17700,Galactose elimination,NPU00000
NPU17701,Transferrinreceptor fragment,NPU00000
NPU17703,Haemoglobin type,NPU00000
NPU17704,Transglutaminase antibody,NPU00000
NPU17708,Sensoric neuropathy antibody,NPU00000
NPU17753,Alanine,NPU00000
NPU17754,Amino acid,NPU00000
NPU17755,Arginine,NPU00000
NPU17756,Asparagine,NPU00000
NPU17757,Aspartate,NPU00000
NPU17758,Citrulline,NPU00000
NPU17760,Glutamate,NPU00000
NPU17761,Glutamine,NPU00000
NPU17762,Glycine,NPU00000
NPU17763,Histidine,NPU00000
NPU17764,Isoleucine,NPU00000
NPU17765,Leucine,NPU00000
NPU17766,Lysine,NPU00000
NPU17767,Methionine,NPU00000
NPU17768,Ornithine,NPU00000
NPU17769,Phenylalanine,NPU00000
NPU17770,Proline,NPU00000
NPU17771,Serine,NPU00000
NPU17772,Threonine,NPU00000
NPU17773,Tryptophan,NPU00000
NPU17774,Tyrosine,NPU00000
NPU17775,Valine,NPU00000
NPU17776,Alanine,NPU00000
NPU17777,Amino acid,NPU00000
NPU17778,Amino acid,NPU00000
NPU17781,Acetylasparaginate,NPU00000
NPU17784,Cholesterol+ester,NPU00000
NPU17791,Lactate,NPU00000
NPU17792,Pyruvate,NPU00000
NPU17793,Lactate,NPU00000
NPU17794,Pyruvate,NPU00000
NPU17845,Acetoacetate,NPU00000
NPU17957,Phytomenadione,NPU00000
NPU17973,Aliphatic carboxylate(C<sub>26:0</sub>)/Aliphatic carboxylate(C<sub>22:0</sub>),NPU00000
NPU17975,Acylcarnitines/Carnitine,NPU00000
NPU17979,Retinols,NPU00000
NPU17981,Leukocytes,NPU00000
NPU17992,Leukocyte type,NPU00000
NPU17993,Oxalate,NPU00000
NPU17997,Albumin,NPU00000
NPU18000,Leukocytes,NPU00000
NPU18001,Leukocytes,NPU00000
NPU18002,Leukocytes,NPU00000
NPU18003,Leukocytes,NPU00000
NPU18004,Proinsulin C-peptide,NPU00000
NPU18005,Proinsulin C-peptide,NPU00000
NPU18006,Proinsulin C-peptide,NPU00000
NPU18007,Proinsulin C-peptide,NPU00000
NPU18008,Proinsulin C-peptide,NPU00000
NPU18009,Proinsulin C-peptide,NPU00000
NPU18016,Creatininium,NPU00000
NPU18020,Zinc,NPU00000
NPU18094,Leukocytes,NPU00000
NPU18095,Leukocytes,NPU00000
NPU18096,Pericardial fluid,NPU00000
NPU18097,Glucose,NPU00000
NPU18098,Protein,NPU00000
NPU18099,Creatininium clearance,NPU00000
NPU18100,Thrombocyte volumes,NPU00000
NPU18101,Reticulocytes,NPU00000
NPU18102,Reticulocytes,NPU00000
NPU18103,Reticulocytes,NPU00000
NPU18104,Reticulocytes,NPU00000
NPU18105,Creatininium,NPU00000
NPU18106,Triglyceride,NPU00000
NPU18107,"Cholesterol+ester, in HDL",NPU00000
NPU18109,Protoporphyrin,NPU00000
NPU18110,Protoporphyrin,NPU00000
NPU18121,Coproporphyrin I,NPU00000
NPU18122,Coproporphyrin III,NPU00000
NPU18123,Heptacarboxylic porphyrin,NPU00000
NPU18124,Hexacarboxylic porphyrin,NPU00000
NPU18125,Pentacarboxylic porphyrin,NPU00000
NPU18126,Uroporphyrin I,NPU00000
NPU18127,Uroporphyrin III,NPU00000
NPU18128,Porphyrin type,NPU00000
NPU18129,Coproporphyrin I/Creatininium,NPU00000
NPU18130,Coproporphyrin III/Creatininium,NPU00000
NPU18131,Heptacarboxylic porphyrin/Creatininium,NPU00000
NPU18132,Hexacarboxylic porphyrin/Creatininium,NPU00000
NPU18133,Pentacarboxylic porphyrin/Creatininium,NPU00000
NPU18134,Uroporphyrin I/Creatininium,NPU00000
NPU18135,Uroporphyrin III/Creatininium,NPU00000
NPU18136,Porphyrin type/Creatininium,NPU00000
NPU18137,Coproporphyrin I,NPU00000
NPU18138,Coproporphyrin III,NPU00000
NPU18139,Heptacarboxylic porphyrin,NPU00000
NPU18140,Hexacarboxylic porphyrin,NPU00000
NPU18141,Pentacarboxylic porphyrin,NPU00000
NPU18142,Uroporphyrin I,NPU00000
NPU18143,Uroporphyrin III,NPU00000
NPU18144,Porphyrin type,NPU00000
NPU18145,Coproporphyrin I,NPU00000
NPU18146,Coproporphyrin III,NPU00000
NPU18147,Heptacarboxylic porphyrin,NPU00000
NPU18148,Hexacarboxylic porphyrin,NPU00000
NPU18149,Pentacarboxylic porphyrin,NPU00000
NPU18150,Uroporphyrin I,NPU00000
NPU18151,Uroporphyrin III,NPU00000
NPU18152,Porphyrin type,NPU00000
NPU18153,Protoporphyrin,NPU00000
NPU18154,Porphobilinogen/Creatininium,NPU00000
NPU18155,Coproporphyrin III/Coproporphyrin I,NPU00000
NPU18156,Leukocyte type,NPU00000
NPU18157,Reticulocytes,NPU00000
NPU18158,Coproporphyrin III/Coproporphyrin I,NPU00000
NPU18162,Erythrocyte volumes,NPU00000
NPU18163,Secretion,NPU00000
NPU18164,Basophilocytes,NPU00000
NPU18165,Eosinophilocytes,NPU00000
NPU18166,Lymphocytes,NPU00000
NPU18167,Monocytes,NPU00000
NPU18168,Interleukin 2 receptor,NPU00000
NPU18170,Stomach fluid,NPU00000
NPU18171,Hydrogen ion,NPU00000
NPU18172,Hydrogen ion,NPU00000
NPU18173,Secretion,NPU00000
NPU18174,Ascitic fluid,NPU00000
NPU18175,Hydrogen ion,NPU00000
NPU18176,Secretion,NPU00000
NPU18180,Methadone,NPU00000
NPU18181,Leptin,NPU00000
NPU18187,Inhibin A,NPU00000
NPU18188,Inhibin B,NPU00000
NPU18189,Transglutaminase antibody,NPU00000
NPU18197,Hydroxycortisol/Cortisol,NPU00000
NPU18198,Pyruvate,NPU00000
NPU18203,Synovial fluid,NPU00000
NPU18204,Synovial fluid,NPU00000
NPU18205,Synovial fluid,NPU00000
NPU18206,Synovial fluid,NPU00000
NPU18207,Leukocytes,NPU00000
NPU18208,Ascitic fluid,NPU00000
NPU18209,Ascitic fluid,NPU00000
NPU18210,Ascitic fluid,NPU00000
NPU18211,Ascitic fluid,NPU00000
NPU18212,Pleural fluid,NPU00000
NPU18213,Pleural fluid,NPU00000
NPU18214,Pleural fluid,NPU00000
NPU18215,Leukocytes,NPU00000
NPU18216,Pleural fluid,NPU00000
NPU18217,Aldosterone,NPU00000
NPU18218,Lymphocytes+monocytes,NPU00000
NPU18219,Neutrophilocytes,NPU00000
NPU18220,Particle type,NPU00000
NPU18221,Particle type,NPU00000
NPU18222,Leukocytes,NPU00000
NPU18223,Leukocytes,NPU00000
NPU18224,Fast,NPU00000
NPU18234,Lymphocytes,NPU00000
NPU18235,Monocytes,NPU00000
NPU18236,Borborygmi,NPU00000
NPU18238,60 kDa SS-A/Ro ribonucleoprotein antibody,NPU00000
NPU18240,Diarrhoea,NPU00000
NPU18243,60 kDa SS-A/Ro ribonucleoprotein antibody,NPU00000
NPU18244,Hydrogen ion,NPU00000
NPU18245,Leukocyte type,NPU00000
NPU18246,Atypical cells,NPU00000
NPU18247,Prolactin,NPU00000
NPU18267,Thyroid antibody,NPU00000
NPU18268,Proinsulin C-peptide,NPU00000
NPU18269,Proinsulin C-peptide,NPU00000
NPU18270,Proinsulin C-peptide,NPU00000
NPU18271,Proinsulin C-peptide,NPU00000
NPU18272,Insulin,NPU00000
NPU18281,Elliptocytes,NPU00000
NPU18282,Eosinophilocytes,NPU00000
NPU18283,Proinsulin C-peptide secretion,NPU00000
NPU18284,Urine,NPU00000
NPU18285,Sweat,NPU00000
NPU18286,Cobalamin,NPU00000
NPU18287,Cobalamin absorption,NPU00000
NPU18288,Cobalamin absorption,NPU00000
NPU18289,Cobalamin,NPU00000
NPU18290,Cobalamin,NPU00000
NPU18291,Cobalamin,NPU00000
NPU18292,Leukocytes,NPU00000
NPU18293,Basophilocytes,NPU00000
NPU18294,Eosinophilocytes,NPU00000
NPU18295,Lymphocytes,NPU00000
NPU18296,Monocytes,NPU00000
NPU18297,Basophilocytes,NPU00000
NPU18298,Eosinophilocytes,NPU00000
NPU18299,Lymphocytes,NPU00000
NPU18300,Monocytes,NPU00000
NPU18301,Neutrophilocytes,NPU00000
NPU18302,Basophilocytes,NPU00000
NPU18303,Eosinophilocytes,NPU00000
NPU18304,Lymphocytes,NPU00000
NPU18305,Monocytes,NPU00000
NPU18307,Basophilocytes,NPU00000
NPU18308,Eosinophilocytes,NPU00000
NPU18309,Lymphocytes,NPU00000
NPU18310,Monocytes,NPU00000
NPU18311,Basophilocytes,NPU00000
NPU18312,Eosinophilocytes,NPU00000
NPU18313,Lymphocytes,NPU00000
NPU18314,Monocytes,NPU00000
NPU18316,Basophilocytes,NPU00000
NPU18317,Eosinophilocytes,NPU00000
NPU18318,Leukocytes,NPU00000
NPU18319,Neutrophilocytes,NPU00000
NPU18320,Bilirubins,NPU00000
NPU18321,Haemoglobin,NPU00000
NPU18322,Methaemoglobin,NPU00000
NPU18323,Haemoglobin+haemoglobin derivative,NPU00000
NPU18325,Lactate,NPU00000
NPU18328,Chloride,NPU00000
NPU18329,Potassium ion,NPU00000
NPU18330,Sodium ion/Potassium ion,NPU00000
NPU18331,Sodium ion,NPU00000
NPU18332,Solute,NPU00000
NPU18333,Sweat,NPU00000
NPU18334,Sweat,NPU00000
NPU18335,Chloride,NPU00000
NPU18336,Potassium ion,NPU00000
NPU18337,Sodium ion/Potassium ion,NPU00000
NPU18338,Sodium ion,NPU00000
NPU18339,Solute,NPU00000
NPU18340,Sweat,NPU00000
NPU18341,Sweat,NPU00000
NPU18343,Acetylcholine receptor antibody,NPU00000
NPU18344,Basophilocytes+Eosinophilocytes+Monocytes,NPU00000
NPU18350,Rheumatoid factor antibody,NPU00000
NPU18355,Magnesium,NPU00000
NPU18356,Pyruvate,NPU00000
NPU18357,Lactate/Pyruvate,NPU00000
NPU18358,Lactate/Pyruvate,NPU00000
NPU18361,Methylmalonate/Creatininium,NPU00000
NPU18362,Deoxypyridinoline/Creatininium,NPU00000
NPU18363,Pyridinoline/Creatininium,NPU00000
NPU18364,Pyridinolines,NPU00000
NPU18365,Pyridinoline,NPU00000
NPU18366,Deoxypyridinoline,NPU00000
NPU18367,Procollagen III,NPU00000
NPU18368,Procollagen I,NPU00000
NPU18369,Rheumatoid factor antibody,NPU00000
NPU18370,Pyridinoline+deoxypyridinoline,NPU00000
NPU18371,Cancer-antigen 72-4,NPU00000
NPU18372,Hydroxyindolylacetate/Creatininium,NPU00000
NPU18373,Inhibin A,NPU00000
NPU18374,Inhibin B,NPU00000
NPU18375,Phosphate(P; inorganic),NPU00000
NPU18376,Dialysis solution,NPU00000
NPU18377,Dialysis solution,NPU00000
NPU18378,Osmotic pressure reaction,NPU00000
NPU18379,Myelin basic protein,NPU00000
NPU18380,Prostata specific antigen,NPU00000
NPU18381,Prostata specific antigen,NPU00000
NPU18382,Tetranectin,NPU00000
NPU18383,Hydrogen carbonate,NPU00000
NPU18385,Hydrogen carbonate,NPU00000
NPU18386,Hydrogen carbonate,NPU00000
NPU18387,Hydrogen carbonate,NPU00000
NPU18388,Hydrogen carbonate,NPU00000
NPU18389,Hydrogen carbonate,NPU00000
NPU18390,Oxygen,NPU00000
NPU18391,Oxyhaemoglobin,NPU00000
NPU18392,Oxygen,NPU00000
NPU18393,Oxyhaemoglobin,NPU00000
NPU18394,Oxygen,NPU00000
NPU18395,Oxygen,NPU00000
NPU18396,Carbon dioxide,NPU00000
NPU18398,Oxygen,NPU00000
NPU18399,Oxygen,NPU00000
NPU18400,Oxygen,NPU00000
NPU18401,Oxygen,NPU00000
NPU18402,Oxygen,NPU00000
NPU18403,Carbamide clearance,NPU00000
NPU18410,"Cholesterol+ester/Cholesterol+ester, in HDL",NPU00000
NPU18411,Cholesterol,NPU00000
NPU18412,Cholesterol+ester,NPU00000
NPU18413,Cholesterol+Triglyceride,NPU00000
NPU18415,Anion gap(incl. K+),NPU00000
NPU18575,Amylase,NPU00000
NPU18576,Triacylglycerol lipase,NPU00000
NPU18577,Leukocytes,NPU00000
NPU18580,Prostata specific antigen,NPU00000
NPU18581,Prostata specific antigen,NPU00000
NPU18582,Prostata specific antigen,NPU00000
NPU18583,"Troponin I, cardiac muscle",NPU00000
NPU18584,"Troponin I, cardiac muscle",NPU00000
NPU18585,"Troponin I, cardiac muscle",NPU00000
NPU18586,"Troponin I, skeletal muscle",NPU00000
NPU18587,"Troponin T, cardiac muscle",NPU00000
NPU18588,"Troponin T, cardiac muscle",NPU00000
NPU18589,"Troponin T, skeletal muscle",NPU00000
NPU18599,Gold,NPU00000
NPU18600,Thyroglobulin antibody,NPU00000
NPU18601,Erythrocyte volumes,NPU00000
NPU18602,Carbon dioxide,NPU00000
NPU18607,Insulin-like growth factor I,NPU00000
NPU18610,Protein,NPU00000
NPU18611,Granulocytes,NPU00000
NPU18612,Granulocytes,NPU00000
NPU18613,Angiotensin II,NPU00000
NPU18614,Angiotensin II,NPU00000
NPU18615,Thrombocytes,NPU00000
NPU18617,Epithelial cells,NPU00000
NPU18618,Erythrocytes,NPU00000
NPU18619,Leukocytes,NPU00000
NPU18620,Particle type,NPU00000
NPU18621,Erythrocytes,NPU00000
NPU18622,Leukocytes,NPU00000
NPU18624,Erythrocytes,NPU00000
NPU18625,Leukocytes,NPU00000
NPU18626,Particle type,NPU00000
NPU18627,Erythrocytes,NPU00000
NPU18628,Leukocytes,NPU00000
NPU18629,Particle type,NPU00000
NPU18630,Mucin,NPU00000
NPU18632,"Cylinder, erythrocyte type",NPU00000
NPU18633,"Cylinder, granular type",NPU00000
NPU18634,"Cylinder, hyaline type",NPU00000
NPU18635,Epithelial cells,NPU00000
NPU18636,Erythrocytes,NPU00000
NPU18637,Leukocytes,NPU00000
NPU18640,Crystals,NPU00000
NPU18643,Hydroxybutyrate/Acetoacetate,NPU00000
NPU18644,Acetone,NPU00000
NPU18645,Creatininium,NPU00000
NPU18646,Albumin,NPU00000
NPU18650,Gastric inhibitory polypeptide,NPU00000
NPU18651,Gastric inhibitory polypeptide tolerance,NPU00000
NPU18652,Gastric inhibitory polypeptide,NPU00000
NPU18653,Gastric inhibitory polypeptide,NPU00000
NPU18654,Gastric inhibitory polypeptide,NPU00000
NPU18655,Gastric inhibitory polypeptide,NPU00000
NPU18656,Gastric inhibitory polypeptide,NPU00000
NPU18657,Gastric inhibitory polypeptide,NPU00000
NPU18659,Haemoglobin,NPU00000
NPU18660,Iron tolerance,NPU00000
NPU18661,Iron,NPU00000
NPU18662,Iron,NPU00000
NPU18663,Iron,NPU00000
NPU18664,Iron,NPU00000
NPU18665,Iron,NPU00000
NPU18666,Iron,NPU00000
NPU18667,Carbohydrates,NPU00000
NPU18668,Galactose elimination,NPU00000
NPU18669,Creatininium,NPU00000
NPU18670,Dacrocytes,NPU00000
NPU18671,Thrombocytes,NPU00000
NPU18673,Rheumatoid factor antibody,NPU00000
NPU18674,Creatininium clearance,NPU00000
NPU18682,Chorionic Gonadotropin,NPU00000
NPU18683,Ammonium,NPU00000
NPU18688,Particle type,NPU00000
NPU18689,Epithelial cells,NPU00000
NPU18690,Erythrocytes,NPU00000
NPU18691,Leukocytes,NPU00000
NPU18692,Particle type,NPU00000
NPU18694,Epithelial cells,NPU00000
NPU18695,Erythrocytes,NPU00000
NPU18696,Leukocytes,NPU00000
NPU18838,Chylomicrons,NPU00000
NPU18839,Protein,NPU00000
NPU18840,Hydrogen ion,NPU00000
NPU18841,Haemoglobin,NPU00000
NPU18842,Glucose,NPU00000
NPU18845,Lactose,NPU00000
NPU18846,Lactose,NPU00000
NPU18847,Lactose,NPU00000
NPU18848,Levetiracetam,NPU00000
NPU18852,Proinsulin C-peptide,NPU00000
NPU18853,Proinsulin C-peptide,NPU00000
NPU18854,Proinsulin C-peptide,NPU00000
NPU18855,Proinsulin C-peptide,NPU00000
NPU18856,Proinsulin C-peptide,NPU00000
NPU18857,Proinsulin C-peptide,NPU00000
NPU18858,Proinsulin C-peptide,NPU00000
NPU18859,Proinsulin C-peptide,NPU00000
NPU18860,Proinsulin C-peptide,NPU00000
NPU18861,Proinsulin C-peptide,NPU00000
NPU18862,Myeloperoxidase,NPU00000
NPU18863,Myeloperoxidase,NPU00000
NPU18864,Proinsulin C-peptide secretion,NPU00000
NPU18865,Catecholamines,NPU00000
NPU18866,Parathyrin+Fragments,NPU00000
NPU18869,Follitropin,NPU00000
NPU18870,Erythrocytes,NPU00000
NPU18871,Erythrocytes,NPU00000
NPU18872,Leukocytes,NPU00000
NPU18873,Leukocytes,NPU00000
NPU18876,Leukocytes,NPU00000
NPU18877,Lymphocytes+monocytes,NPU00000
NPU18879,Testosterone,NPU00000
NPU18880,Testosterone,NPU00000
NPU18881,Erythrocytes,NPU00000
NPU18883,Particle type,NPU00000
NPU18884,Erythrocytes,NPU00000
NPU18885,Leukocytes,NPU00000
NPU18886,Leukocytes,NPU00000
NPU18888,Lymphocytes+monocytes,NPU00000
NPU18889,Calcitonin,NPU00000
NPU18890,Calcitonin,NPU00000
NPU18892,Estradiol/Sexual-hormone-binding-globulin,NPU00000
NPU18893,Testosterone/Sexual-hormone-binding-globulin,NPU00000
NPU18894,Calcium,NPU00000
NPU18895,Potassium ion,NPU00000
NPU18896,Magnesium,NPU00000
NPU18897,Sodium ion,NPU00000
NPU18898,Leukoblasts,NPU00000
NPU18899,Leukoblasts,NPU00000
NPU18900,Leukoblasts,NPU00000
NPU18901,Leukoblasts,NPU00000
NPU18902,Leukoblasts,NPU00000
NPU18903,DNA(double stranded) antibody,NPU00000
NPU18906,Histamine,NPU00000
NPU18907,Fetoprotein,NPU00000
NPU18908,Chorionic Gonadotropin,NPU00000
NPU18909,"Cylinder, leukocyte type",NPU00000
NPU18910,"Cylinder, leukocyte type",NPU00000
NPU18911,"Cylinder, leukocyte type",NPU00000
NPU18912,Leukocytes,NPU00000
NPU18913,Erythrocytes,NPU00000
NPU18971,"Collagen I, cross-linked C-terminal telopeptide fragments",NPU00000
NPU18972,"Collagen I, cross-linked N-terminal telopeptide fragments/Creatininium",NPU00000
NPU18973,"Procollagen I, C-terminal propeptid",NPU00000
NPU18974,"Procollagen I, N-terminal propeptid",NPU00000
NPU18975,"Procollagen III, N-terminal propeptid",NPU00000
NPU18994,Titin antibody,NPU00000
NPU18995,Plasma,NPU00000
NPU19500,Hydrogen ion,NPU00000
NPU19501,Cholesterol+ester,NPU00000
NPU19577,Methoxyadrenalinium,NPU00000
NPU19578,Methoxynoradrenalinium,NPU00000
NPU19579,Choriogonadotropin+beta-chain,NPU00000
NPU19580,Thyrotropin,NPU00000
NPU19596,Estrone-3-glucuronide,NPU00000
NPU19597,Chromium-EDTA-clearance,NPU00000
NPU19598,Deoxyhaemoglobin,NPU00000
NPU19601,Carbohydrate-deficient transferrin,NPU00000
NPU19602,Calcium,NPU00000
NPU19603,Albumin,NPU00000
NPU19604,Phosphate(P; inorganic),NPU00000
NPU19605,Protein,NPU00000
NPU19606,Kappa chain(Ig),NPU00000
NPU19607,Lambda chain(Ig),NPU00000
NPU19608,Kappa chain(Ig)(free)/Lambda chain(Ig)(free),NPU00000
NPU19648,Glucose,NPU00000
NPU19651,Alanine transaminase,NPU00000
NPU19652,Amylase,NPU00000
NPU19653,"Amylase, pancreatic type",NPU00000
NPU19654,Aspartate transaminase,NPU00000
NPU19656,Creatine kinase,NPU00000
NPU19657,Glutamyltransferase,NPU00000
NPU19658,Lactate dehydrogenase,NPU00000
NPU19659,Albumin,NPU00000
NPU19660,Immunoglobulin G,NPU00000
NPU19661,Albumin/Creatininium,NPU00000
NPU19662,Albumin,NPU00000
NPU19663,Albumin,NPU00000
NPU19664,Albumin,NPU00000
NPU19666,Albumin,NPU00000
NPU19668,Albumin,NPU00000
NPU19671,Albumin,NPU00000
NPU19672,Albumin,NPU00000
NPU19673,Albumin,NPU00000
NPU19674,Albumin,NPU00000
NPU19675,Albumin,NPU00000
NPU19676,Albumin,NPU00000
NPU19677,Albumin,NPU00000
NPU19678,Albumin,NPU00000
NPU19679,Albumin,NPU00000
NPU19680,Albumin,NPU00000
NPU19681,Albumin,NPU00000
NPU19682,Albumin,NPU00000
NPU19683,Aluminium,NPU00000
NPU19690,Angiotensin II,NPU00000
NPU19692,Antitrypsin,NPU00000
NPU19693,Antitrypsin,NPU00000
NPU19694,Apolipoprotein A1,NPU00000
NPU19695,Apolipoprotein A1,NPU00000
NPU19696,Apolipoprotein A2,NPU00000
NPU19697,Apolipoprotein B,NPU00000
NPU19698,Apolipoprotein B-100,NPU00000
NPU19699,Apolipoprotein(a),NPU00000
NPU19700,Apolipoprotein(a),NPU00000
NPU19701,Atrial natriuretic peptide,NPU00000
NPU19704,Biopsy,NPU00000
NPU19705,Calcitonin secretion,NPU00000
NPU19706,Calcitonin,NPU00000
NPU19707,Calcitonin,NPU00000
NPU19708,Calcitonin,NPU00000
NPU19709,Calcitonin,NPU00000
NPU19710,Calcitonin,NPU00000
NPU19711,Calcitonin,NPU00000
NPU19712,Calcitonin,NPU00000
NPU19713,Calcitonin,NPU00000
NPU19714,Calcitonin,NPU00000
NPU19716,Calprotectin,NPU00000
NPU19717,Calprotectin,NPU00000
NPU19719,Carcinoembryonic antigen,NPU00000
